Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,Analysis Neighborhoods
221992643,KM110,22091891,Medical Incident,07/18/2022,07/18/2022,07/18/2022 07:43:43 PM,07/18/2022 07:44:31 PM,07/18/2022 07:44:43 PM,,,,,Other,,ELLIS ST/LEAVENWORTH ST,San Francisco,94109,B04,03,1544,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,221992643-KM110,POINT (-122.41443019937931 37.78465713930666),36
221992463,82,22091873,Medical Incident,07/18/2022,07/18/2022,07/18/2022 06:31:36 PM,07/18/2022 06:32:43 PM,07/18/2022 06:32:52 PM,,,,,Code 2 Transport,07/18/2022 06:33:41 PM,900 Block of GOLDEN GATE AVE,San Francisco,94102,B02,05,3411,3,2,2,true,Non Life-threatening,1,MEDIC,5,2,5,Western Addition,221992463-82,POINT (-122.42536290801452 37.78034810472574),39
212830847,T03,21123033,Alarms,10/10/2021,10/10/2021,10/10/2021 09:28:48 AM,10/10/2021 09:30:14 AM,10/10/2021 09:30:24 AM,10/10/2021 09:31:02 AM,10/10/2021 09:34:25 AM,,,Fire,10/10/2021 09:35:57 AM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,3,3,3,false,Alarm,1,TRUCK,1,2,6,Tenderloin,212830847-T03,POINT (-122.4173930413141 37.77853962309828),36
221992065,T14,22091825,Alarms,07/18/2022,07/18/2022,07/18/2022 04:23:59 PM,07/18/2022 04:26:09 PM,07/18/2022 04:26:20 PM,07/18/2022 04:27:38 PM,07/18/2022 04:32:04 PM,,,Fire,07/18/2022 04:36:24 PM,900 Block of POINT LOBOS AV,San Francisco,94121,B07,34,7314,3,3,3,false,Alarm,1,TRUCK,2,7.0,1,Outer Richmond,221992065-T14,POINT (-122.51358068539928 37.778496591287116),29
211823291,E17,21078162,Alarms,07/01/2021,07/01/2021,07/01/2021 08:25:27 PM,07/01/2021 08:27:33 PM,07/01/2021 08:27:42 PM,07/01/2021 08:29:30 PM,07/01/2021 08:33:22 PM,,,Fire,07/01/2021 08:40:51 PM,300 Block of FRIEDELL ST,Hunters Point,94124,B10,17,6721,3,3,3,true,Alarm,1,ENGINE,1,10.0,10,Bayview Hunters Point,211823291-E17,POINT (-122.3705975012815 37.7276519296314),1
220082018,KM202,22003946,Medical Incident,01/08/2022,01/08/2022,01/08/2022 04:13:44 PM,01/08/2022 04:16:38 PM,01/08/2022 04:16:59 PM,01/08/2022 04:17:32 PM,01/08/2022 04:22:24 PM,01/08/2022 04:50:43 PM,01/08/2022 05:02:15 PM,Code 2 Transport,01/08/2022 05:30:55 PM,2300 Block of POWELL ST,San Francisco,94133,B01,28,0131,2,2,2,false,Non Life-threatening,1,PRIVATE,1,1,3,North Beach,220082018-KM202,POINT (-122.41197742593573 37.806300326342026),23
221991927,T03,22091807,Elevator / Escalator Rescue,07/18/2022,07/18/2022,07/18/2022 03:42:37 PM,07/18/2022 03:44:12 PM,07/18/2022 03:46:07 PM,07/18/2022 03:47:40 PM,07/18/2022 03:49:29 PM,,,Fire,07/18/2022 04:00:05 PM,1000 Block of HYDE ST,San Francisco,94109,B04,41,1562,3,3,3,false,Alarm,1,TRUCK,1,4,3,Nob Hill,221991927-T03,POINT (-122.41736641769324 37.7905005141184),21
211103742,T12,21047683,Citizen Assist / Service Call,04/20/2021,04/20/2021,04/20/2021 11:57:14 PM,04/20/2021 11:59:10 PM,04/20/2021 11:59:19 PM,04/21/2021 12:01:23 AM,,,,Fire,04/21/2021 12:17:14 AM,400 Block of BURNETT AVE,San Francisco,94131,B06,24,5272,2,2,2,false,Alarm,1,TRUCK,2,6,8,Twin Peaks,211103742-T12,POINT (-122.44418358910347 37.754847536051635),38
211103742,RC3,21047683,Citizen Assist / Service Call,04/20/2021,04/20/2021,04/20/2021 11:57:14 PM,04/20/2021 11:59:10 PM,04/21/2021 12:02:08 AM,04/21/2021 12:04:07 AM,04/21/2021 12:10:41 AM,,,Fire,04/21/2021 12:22:50 AM,400 Block of BURNETT AVE,San Francisco,94131,B06,24,5272,2,2,2,true,Alarm,1,RESCUE CAPTAIN,1,6,8,Twin Peaks,211103742-RC3,POINT (-122.44418358910347 37.754847536051635),38
211103718,67,21047682,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:37:25 PM,04/20/2021 11:42:03 PM,04/20/2021 11:42:20 PM,04/20/2021 11:42:32 PM,04/20/2021 11:57:26 PM,04/21/2021 12:21:56 AM,04/21/2021 12:32:25 AM,Code 2 Transport,04/21/2021 01:34:56 AM,600 Block of LARCH ST,San Francisco,94115,B02,05,3426,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,5,Western Addition,211103718-67,POINT (-122.4281140183357 37.781425962104166),39
211103702,E03,21047681,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:30:22 PM,04/20/2021 11:33:28 PM,04/20/2021 11:33:42 PM,04/20/2021 11:35:18 PM,04/20/2021 11:37:16 PM,,,No Merit,04/20/2021 11:52:49 PM,1400 Block of SUTTER ST,San Francisco,94109,B04,03,3223,3,3,3,true,Non Life-threatening,1,ENGINE,1,4,2,Western Addition,211103702-E03,POINT (-122.42421433781797 37.78718056428697),39
211103702,85,21047681,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:30:22 PM,04/20/2021 11:33:28 PM,04/20/2021 11:33:42 PM,04/20/2021 11:35:21 PM,04/20/2021 11:41:24 PM,,,No Merit,04/21/2021 12:37:29 AM,1400 Block of SUTTER ST,San Francisco,94109,B04,03,3223,3,3,3,true,Non Life-threatening,1,MEDIC,2,4,2,Western Addition,211103702-85,POINT (-122.42421433781797 37.78718056428697),39
211103697,64,21047680,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:30:33 PM,04/20/2021 11:30:33 PM,04/20/2021 11:30:51 PM,04/20/2021 11:31:43 PM,04/20/2021 11:42:28 PM,04/20/2021 11:55:32 PM,04/21/2021 12:15:46 AM,Code 2 Transport,04/21/2021 12:47:14 AM,2200 Block of MISSION ST,San Francisco,94110,B02,07,5423,A,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Mission,211103697-64,POINT (-122.41935164261461 37.76103144298335),20
211103692,60,21047679,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:23:24 PM,04/20/2021 11:26:18 PM,04/20/2021 11:27:16 PM,04/20/2021 11:27:21 PM,04/20/2021 11:39:34 PM,04/20/2021 11:45:08 PM,04/21/2021 12:02:40 AM,Code 2 Transport,04/21/2021 12:38:01 AM,2300 Block of 46TH AV,San Francisco,94116,B08,23,7713,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8.0,4,Sunset/Parkside,211103692-60,POINT (-122.5046865126233 37.74270380690939),35
211103692,E23,21047679,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:23:24 PM,04/20/2021 11:26:18 PM,04/20/2021 11:27:16 PM,04/20/2021 11:29:52 PM,04/20/2021 11:34:34 PM,,,Code 2 Transport,04/20/2021 11:44:07 PM,2300 Block of 46TH AV,San Francisco,94116,B08,23,7713,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8.0,4,Sunset/Parkside,211103692-E23,POINT (-122.5046865126233 37.74270380690939),35
211103691,E17,21047678,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:22:45 PM,04/20/2021 11:26:18 PM,04/20/2021 11:26:44 PM,04/20/2021 11:28:39 PM,04/20/2021 11:33:07 PM,,,Code 2 Transport,04/20/2021 11:49:35 PM,0 Block of BEATRICE LN,San Francisco,94124,B10,17,6641,3,2,2,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,211103691-E17,POINT (-122.38074124910231 37.73102360544148),1
211103691,84,21047678,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:22:45 PM,04/20/2021 11:26:18 PM,04/20/2021 11:26:44 PM,04/20/2021 11:27:04 PM,04/20/2021 11:39:07 PM,04/21/2021 12:07:28 AM,04/21/2021 12:07:29 AM,Code 2 Transport,04/21/2021 12:50:20 AM,0 Block of BEATRICE LN,San Francisco,94124,B10,17,6641,3,2,2,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,211103691-84,POINT (-122.38074124910231 37.73102360544148),1
211103658,E36,21047677,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:12:32 PM,04/20/2021 11:13:36 PM,04/20/2021 11:13:51 PM,04/20/2021 11:15:47 PM,04/20/2021 11:24:02 PM,,,Code 2 Transport,04/20/2021 11:28:08 PM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,5,Hayes Valley,211103658-E36,POINT (-122.42252070216841 37.778797887284746),9
211103658,68,21047677,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:12:32 PM,04/20/2021 11:13:36 PM,04/20/2021 11:13:51 PM,04/20/2021 11:18:13 PM,04/20/2021 11:22:53 PM,04/20/2021 11:30:37 PM,04/20/2021 11:39:12 PM,Code 2 Transport,04/21/2021 12:19:30 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,5,Hayes Valley,211103658-68,POINT (-122.42252070216841 37.778797887284746),9
211103647,86,21047676,Medical Incident,04/20/2021,04/20/2021,04/20/2021 11:07:48 PM,04/20/2021 11:09:48 PM,04/20/2021 11:10:31 PM,04/20/2021 11:12:14 PM,04/20/2021 11:24:05 PM,04/20/2021 11:43:31 PM,04/20/2021 11:51:51 PM,Code 2 Transport,04/21/2021 12:28:13 AM,400 Block of TURK ST,San Francisco,94102,B02,03,1554,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,211103647-86,POINT (-122.41632744176756 37.78244849821849),36
211103646,E33,21047675,Alarms,04/20/2021,04/20/2021,04/20/2021 11:07:19 PM,04/20/2021 11:09:17 PM,04/20/2021 11:09:24 PM,04/20/2021 11:11:07 PM,04/20/2021 11:12:42 PM,,,Fire,04/20/2021 11:24:50 PM,8300 Block of OCEANVIEW TER,San Francisco,94132,B09,33,8412,3,3,3,false,Alarm,1,ENGINE,1,9,7,Oceanview/Merced/Ingleside,211103646-E33,POINT (-122.46695479445705 37.71021741069428),24
211103646,B09,21047675,Alarms,04/20/2021,04/20/2021,04/20/2021 11:07:19 PM,04/20/2021 11:09:17 PM,04/20/2021 11:09:24 PM,04/20/2021 11:10:42 PM,04/20/2021 11:14:44 PM,,,Fire,04/20/2021 11:29:14 PM,8300 Block of OCEANVIEW TER,San Francisco,94132,B09,33,8412,3,3,3,false,Alarm,1,CHIEF,2,9,7,Oceanview/Merced/Ingleside,211103646-B09,POINT (-122.46695479445705 37.71021741069428),24
211103646,T19,21047675,Alarms,04/20/2021,04/20/2021,04/20/2021 11:07:19 PM,04/20/2021 11:09:17 PM,04/20/2021 11:09:24 PM,04/20/2021 11:11:23 PM,04/20/2021 11:15:30 PM,,,Fire,04/20/2021 11:25:03 PM,8300 Block of OCEANVIEW TER,San Francisco,94132,B09,33,8412,3,3,3,false,Alarm,1,TRUCK,3,9,7,Oceanview/Merced/Ingleside,211103646-T19,POINT (-122.46695479445705 37.71021741069428),24
211103634,52,21047674,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:56:42 PM,04/20/2021 10:59:10 PM,04/20/2021 10:59:23 PM,04/20/2021 10:59:32 PM,04/20/2021 11:15:55 PM,04/20/2021 11:17:49 PM,04/20/2021 11:38:57 PM,Code 2 Transport,04/21/2021 12:19:11 AM,1700 Block of MCALLISTER ST,San Francisco,94115,B05,21,4254,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,5,5,Western Addition,211103634-52,POINT (-122.44086368265957 37.77753424051051),39
211103618,QRV1,21047673,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:48:31 PM,04/20/2021 10:52:50 PM,04/20/2021 10:53:04 PM,04/20/2021 10:53:12 PM,04/20/2021 10:57:19 PM,,,Code 2 Transport,04/20/2021 10:57:26 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,2,4,6,Tenderloin,211103618-QRV1,POINT (-122.41985424569154 37.7861172118381),36
211103618,54,21047673,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:48:31 PM,04/20/2021 10:52:50 PM,04/20/2021 10:53:04 PM,04/20/2021 10:53:55 PM,04/20/2021 10:56:52 PM,04/20/2021 11:05:02 PM,04/20/2021 11:10:54 PM,Code 2 Transport,04/20/2021 11:41:21 PM,1000 Block of POLK ST,San Francisco,94109,B04,03,3121,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,4,6,Tenderloin,211103618-54,POINT (-122.41985424569154 37.7861172118381),36
211103608,53,21047672,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:46:48 PM,04/20/2021 10:48:31 PM,04/20/2021 10:49:04 PM,04/20/2021 10:49:16 PM,04/20/2021 10:59:07 PM,,,No Merit,04/20/2021 11:03:41 PM,POLK ST/EDDY ST,San Francisco,94109,B02,03,3114,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,211103608-53,POINT (-122.41918170503415 37.78310139927705),36
211103602,E36,21047671,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:43:13 PM,04/20/2021 10:46:18 PM,04/20/2021 10:46:44 PM,04/20/2021 10:47:13 PM,04/20/2021 10:48:37 PM,,,Code 2 Transport,04/20/2021 10:56:32 PM,100 Block of KISSLING ST,San Francisco,94103,B02,36,5114,3,2,2,true,Non Life-threatening,1,ENGINE,1,2,6,Mission,211103602-E36,POINT (-122.41557408080716 37.77201599515474),20
211103602,KM04,21047671,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:43:13 PM,04/20/2021 10:46:18 PM,04/20/2021 10:46:44 PM,04/20/2021 10:47:16 PM,04/20/2021 10:52:00 PM,04/20/2021 11:03:23 PM,04/20/2021 11:12:16 PM,Code 2 Transport,04/20/2021 11:44:19 PM,100 Block of KISSLING ST,San Francisco,94103,B02,36,5114,3,2,2,false,Non Life-threatening,1,PRIVATE,2,2,6,Mission,211103602-KM04,POINT (-122.41557408080716 37.77201599515474),20
211103599,T12,21047670,Citizen Assist / Service Call,04/20/2021,04/20/2021,04/20/2021 10:42:46 PM,04/20/2021 10:44:13 PM,04/20/2021 10:44:21 PM,04/20/2021 10:46:46 PM,04/20/2021 10:51:37 PM,,,Fire,04/20/2021 10:57:33 PM,400 Block of BURNETT AVE,San Francisco,94131,B06,24,5272,2,2,2,false,Alarm,1,TRUCK,1,6,8,Twin Peaks,211103599-T12,POINT (-122.44418358910347 37.754847536051635),38
211103574,E39,21047669,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:36:23 PM,04/20/2021 10:37:36 PM,04/20/2021 10:38:34 PM,04/20/2021 10:40:11 PM,04/20/2021 10:43:17 PM,,,No Merit,04/20/2021 10:46:52 PM,500 Block of DEWEY BLVD,San Francisco,94127,B08,39,8617,3,3,3,true,Non Life-threatening,1,ENGINE,1,8,7,West of Twin Peaks,211103574-E39,POINT (-122.46248478579615 37.74462051323251),41
211103574,75,21047669,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:36:23 PM,04/20/2021 10:37:36 PM,04/20/2021 10:38:34 PM,04/20/2021 10:38:40 PM,04/20/2021 10:43:45 PM,,,No Merit,04/20/2021 10:46:56 PM,500 Block of DEWEY BLVD,San Francisco,94127,B08,39,8617,3,3,3,false,Non Life-threatening,1,MEDIC,2,8,7,West of Twin Peaks,211103574-75,POINT (-122.46248478579615 37.74462051323251),41
211103572,T17,21047668,Citizen Assist / Service Call,04/20/2021,04/20/2021,04/20/2021 10:35:14 PM,04/20/2021 10:37:25 PM,04/20/2021 10:37:34 PM,04/20/2021 10:39:24 PM,04/20/2021 11:03:42 PM,,,Fire,04/20/2021 11:05:53 PM,REVERE AV/INGALLS ST,San Francisco,94124,B10,17,6634,3,3,3,false,Alarm,1,TRUCK,1,10,10,Bayview Hunters Point,211103572-T17,POINT (-122.38455630526283 37.728485849940455),1
211103562,63,21047667,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:34:54 PM,04/20/2021 10:34:54 PM,04/20/2021 10:35:03 PM,04/20/2021 10:35:07 PM,04/20/2021 10:52:00 PM,,,Patient Declined Transport,04/20/2021 11:19:15 PM,100 Block of RIPLEY ST,San Francisco,94110,B06,11,5663,A,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Bernal Heights,211103562-63,POINT (-122.41231374097973 37.74415338867271),2
211103556,77,21047666,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:30:12 PM,04/20/2021 10:32:52 PM,04/20/2021 10:33:14 PM,04/20/2021 10:33:25 PM,04/20/2021 10:39:41 PM,04/20/2021 11:04:36 PM,04/20/2021 11:12:07 PM,Code 2 Transport,04/20/2021 11:43:08 PM,1300 Block of MISSION ST,San Francisco,94103,B02,36,2341,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,South of Market,211103556-77,POINT (-122.41574533271555 37.775478549296444),34
211103556,E36,21047666,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:30:12 PM,04/20/2021 10:32:52 PM,04/20/2021 10:33:14 PM,04/20/2021 10:34:49 PM,04/20/2021 10:38:26 PM,,,Code 2 Transport,04/20/2021 10:46:18 PM,1300 Block of MISSION ST,San Francisco,94103,B02,36,2341,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,211103556-E36,POINT (-122.41574533271555 37.775478549296444),34
211103549,87,21047665,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:28:30 PM,04/20/2021 10:29:54 PM,04/20/2021 10:30:12 PM,04/20/2021 10:30:16 PM,04/20/2021 10:36:38 PM,04/20/2021 10:45:09 PM,04/20/2021 10:56:49 PM,Code 2 Transport,04/20/2021 11:27:55 PM,0 Block of 8TH ST,San Francisco,94103,B02,36,2317,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,South of Market,211103549-87,POINT (-122.41439315875472 37.77851883099529),34
211103549,QRV1,21047665,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:28:30 PM,04/20/2021 10:29:54 PM,04/20/2021 10:30:12 PM,04/20/2021 10:30:26 PM,04/20/2021 10:34:51 PM,,,Code 2 Transport,04/20/2021 10:49:39 PM,0 Block of 8TH ST,San Francisco,94103,B02,36,2317,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,South of Market,211103549-QRV1,POINT (-122.41439315875472 37.77851883099529),34
211103504,AM116,21047664,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:18:05 PM,04/20/2021 10:18:05 PM,04/20/2021 10:18:27 PM,04/20/2021 10:18:48 PM,04/20/2021 10:22:14 PM,04/20/2021 10:29:30 PM,04/20/2021 11:08:21 PM,Code 2 Transport,04/20/2021 11:39:01 PM,1000 Block of HARRISON ST,San Francisco,94103,B03,01,2254,B,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,South of Market,211103504-AM116,POINT (-122.40438896459455 37.77709839625076),34
211103489,E02,21047663,Other,04/20/2021,04/20/2021,04/20/2021 10:10:27 PM,04/20/2021 10:14:32 PM,04/20/2021 10:14:38 PM,04/20/2021 10:15:58 PM,04/20/2021 10:19:36 PM,,,Fire,04/20/2021 10:22:03 PM,200 Block of SANSOME ST,San Francisco,94104,B01,13,1165,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,211103489-E02,POINT (-122.40109804687124 37.79257561374223),8
211103483,E13,21047662,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:09:00 PM,04/20/2021 10:10:34 PM,04/20/2021 10:10:47 PM,04/20/2021 10:12:39 PM,04/20/2021 10:15:01 PM,,,Code 3 Transport,04/20/2021 10:54:20 PM,MARKET ST/2ND ST,San Francisco,94105,B01,13,1236,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,3,3,Financial District/South Beach,211103483-E13,POINT (-122.40137549122022 37.78926432160001),8
211103483,KM13,21047662,Medical Incident,04/20/2021,04/20/2021,04/20/2021 10:09:00 PM,04/20/2021 10:10:34 PM,04/20/2021 10:10:47 PM,04/20/2021 10:11:15 PM,04/20/2021 10:14:35 PM,04/20/2021 10:28:54 PM,04/20/2021 10:40:17 PM,Code 3 Transport,04/20/2021 11:32:24 PM,MARKET ST/2ND ST,San Francisco,94105,B01,13,1236,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,3,3,Financial District/South Beach,211103483-KM13,POINT (-122.40137549122022 37.78926432160001),8
211103444,86,21047661,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:56:16 PM,04/20/2021 09:56:16 PM,04/20/2021 09:56:57 PM,04/20/2021 09:57:10 PM,04/20/2021 10:02:47 PM,,,Patient Declined Transport,04/20/2021 10:38:44 PM,300 Block of SUTTER ST,San Francisco,94108,B01,13,1324,A,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,Financial District/South Beach,211103444-86,POINT (-122.40616689405306 37.78947840486964),8
211103443,56,21047660,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:55:47 PM,04/20/2021 09:55:47 PM,04/20/2021 09:56:19 PM,04/20/2021 09:56:23 PM,04/20/2021 10:14:48 PM,,,Patient Declined Transport,04/20/2021 10:46:05 PM,1100 Block of MARKET ST,San Francisco,94102,B03,36,1455,C,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,211103443-56,POINT (-122.41232090743603 37.78076422544007),36
211103438,85,21047659,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:54:54 PM,04/20/2021 09:55:27 PM,04/20/2021 09:55:35 PM,04/20/2021 09:56:41 PM,04/20/2021 10:01:28 PM,04/20/2021 10:18:47 PM,04/20/2021 10:29:20 PM,Code 2 Transport,04/20/2021 11:04:17 PM,0 Block of BERTHA LN,San Francisco,94124,B10,17,6631,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,211103438-85,POINT (-122.38089850716118 37.73322563963494),1
211103438,E17,21047659,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:54:54 PM,04/20/2021 09:55:27 PM,04/20/2021 09:55:35 PM,04/20/2021 09:56:36 PM,04/20/2021 10:00:36 PM,,,Code 2 Transport,04/20/2021 10:03:59 PM,0 Block of BERTHA LN,San Francisco,94124,B10,17,6631,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,211103438-E17,POINT (-122.38089850716118 37.73322563963494),1
211103431,KM04,21047658,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:49:37 PM,04/20/2021 09:53:09 PM,04/20/2021 09:53:31 PM,04/20/2021 09:53:59 PM,04/20/2021 10:00:50 PM,,,Against Medical Advice,04/20/2021 10:33:23 PM,100 Block of RUSS ST,San Francisco,94103,B03,01,2252,3,3,3,false,Non Life-threatening,1,PRIVATE,2,3,6,South of Market,211103431-KM04,POINT (-122.40744901554491 37.77828359097397),34
211103429,KM13,21047657,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:49:51 PM,04/20/2021 09:51:47 PM,04/20/2021 09:52:06 PM,,,,,Gone on Arrival,04/20/2021 09:52:13 PM,0 Block of FREMONT ST,San Francisco,94105,B03,35,2126,2,2,2,false,Non Life-threatening,1,PRIVATE,2,3.0,6,Financial District/South Beach,211103429-KM13,POINT (-122.3974770659053 37.79108856500023),8
211103429,KM12,21047657,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:49:51 PM,04/20/2021 09:51:47 PM,04/20/2021 09:52:13 PM,04/20/2021 09:52:13 PM,04/20/2021 10:12:16 PM,,,Gone on Arrival,04/20/2021 10:13:33 PM,0 Block of FREMONT ST,San Francisco,94105,B03,35,2126,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3.0,6,Financial District/South Beach,211103429-KM12,POINT (-122.3974770659053 37.79108856500023),8
211103403,68,21047655,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:39:45 PM,04/20/2021 09:41:12 PM,04/20/2021 09:41:26 PM,04/20/2021 09:41:36 PM,04/20/2021 09:49:21 PM,04/20/2021 10:01:51 PM,04/20/2021 10:07:17 PM,Code 2 Transport,04/20/2021 10:59:40 PM,3100 Block of FILLMORE ST,San Francisco,94123,B04,16,3553,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,2,Marina,211103403-68,POINT (-122.43588771322044 37.798710822663),13
211103395,QRV1,21047654,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:37:25 PM,04/20/2021 09:38:20 PM,04/20/2021 09:38:34 PM,04/20/2021 09:39:09 PM,04/20/2021 09:42:38 PM,,,Fire,04/20/2021 10:13:31 PM,300 Block of CLEMENTINA ST,San Francisco,94103,B03,01,2215,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,3,6,South of Market,211103395-QRV1,POINT (-122.40232147637953 37.782038714617414),34
211103395,AM116,21047654,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:37:25 PM,04/20/2021 09:38:20 PM,04/20/2021 09:38:34 PM,04/20/2021 09:39:09 PM,04/20/2021 09:43:46 PM,,,Fire,04/20/2021 10:10:03 PM,300 Block of CLEMENTINA ST,San Francisco,94103,B03,01,2215,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,South of Market,211103395-AM116,POINT (-122.40232147637953 37.782038714617414),34
211103383,E10,21047653,Odor (Strange / Unknown),04/20/2021,04/20/2021,04/20/2021 09:32:19 PM,04/20/2021 09:34:14 PM,04/20/2021 09:34:33 PM,04/20/2021 09:35:15 PM,04/20/2021 09:38:42 PM,,,Fire,04/20/2021 09:50:45 PM,0 Block of STANYAN BLVD,San Francisco,94118,B07,10,4563,3,3,3,true,Alarm,1,ENGINE,1,7,1,Lone Mountain/USF,211103383-E10,POINT (-122.45621913243352 37.78062935175968),18
211103382,T05,21047652,Elevator / Escalator Rescue,04/20/2021,04/20/2021,04/20/2021 09:33:31 PM,04/20/2021 09:34:15 PM,04/20/2021 09:35:03 PM,04/20/2021 09:36:16 PM,04/20/2021 09:37:55 PM,,,Fire,04/20/2021 10:04:34 PM,1000 Block of FILLMORE ST,San Francisco,94115,B05,05,3534,3,3,3,false,Alarm,1,TRUCK,1,5,5,Western Addition,211103382-T05,POINT (-122.43192583901794 37.779089383221105),39
211103379,91,21047651,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:30:38 PM,04/20/2021 09:33:55 PM,04/20/2021 09:34:13 PM,04/20/2021 09:36:09 PM,04/20/2021 10:00:56 PM,04/20/2021 10:34:32 PM,04/20/2021 10:42:55 PM,Code 2 Transport,04/20/2021 11:25:00 PM,200 Block of 3RD ST,San Francisco,94105,B03,01,2177,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,3,6,Financial District/South Beach,211103379-91,POINT (-122.39991472915952 37.784660412197006),8
211103362,88,21047650,Medical Incident,04/20/2021,04/20/2021,04/20/2021 09:24:04 PM,04/20/2021 09:27:01 PM,04/20/2021 09:27:08 PM,,,,,Cancelled,04/20/2021 09:27:44 PM,1000 Block of PALOU AVE,San Francisco,94124,B10,17,6647,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,211103362-88,POINT (-122.38081834118263 37.72818702798081),1
